x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,y
896.75,639.093994,1.403,1.694,1840.5,1452.5,897.875,411.75,212,95.625,23.625,6.875,0.009,0.012,0.016,0.018,0.036,0.175,0.837,1.234,2.88,2.273,1.405,0.644,0.332,0.15,0.037,0.011,8.175,8.114,7.187,0.707,1.732,1.225,162.625,107.25,72,57.875,42.625,35.625,25.375,20,21.694,29.639,40.220001,44.479,44.131001,46.705002,47.602001,57.327,2.944,1.652,21.643,1.258,1273.375,453.75,121.375,27.5,11.125,4.875,1.75,0.125,567.125,998.75,776.5,384.25,200.875,90.75,21.875,6.75,43.598999,433.420013,-1
820,546.572021,1.5,1.465,1659.875,1298.375,820.75,378,224.5,130.75,61.875,20.25,0.118,0.16,0.262,0.552,0.683,0.775,0.845,0.894,3.037,2.375,1.502,0.692,0.411,0.239,0.113,0.037,7.643,7.6,7.487,2.062,3.536,1.658,171.125,101.75,64,38.75,24.875,19,14.625,11.25,55.875,79.724998,97.566002,119.260002,141.628006,153.287994,164.766006,176.811005,3.508,3.374,21.969,0.348,1296.5,623.75,211.625,72.25,31,8,0.25,0,363.375,674.625,609.125,305.75,193.5,122.75,61.625,20.25,46.724998,517.421021,-1
1150.75,791.231018,1.454,1.819,1866.875,1211.625,773.5,339.125,164.625,77.5,29.125,8.25,0.028,0.044,0.068,0.14,0.236,0.278,0.287,0.681,2.359,1.531,0.978,0.429,0.208,0.098,0.037,0.01,8.075,7.066,6.725,0.866,1.5,0.707,248.625,119,63.625,45.125,32.625,27.125,21.125,16.625,15.349,19.455,14.035,13.313,18.434999,25.6,37.861,45.016998,2.587,1.717,21.728001,3.687,1419.875,510.625,111.75,15.75,6.375,1.875,0,0,447,701,661.75,323.375,158.25,75.625,29.125,8.25,58.250999,564.041992,-1
722.625,506.548004,1.427,1.484,1585.125,1207.375,727.75,277.375,143.375,85.625,41.625,13.375,0.115,0.16,0.262,0.615,0.911,1.084,1.263,1.443,3.129,2.384,1.437,0.548,0.283,0.169,0.082,0.026,8.768,8.089,7.667,0.707,2.236,1.581,125.125,82.5,49,32.125,20,13.125,8.25,4,29.662001,35.911999,40.316002,48.749001,50.757999,59.459,54.529999,83.040001,2.926,2.665,17.273001,0.869,1116.5,451.875,111,32,13,4.75,1.625,0.375,468.625,755.5,616.75,245.375,130.375,80.875,40,13,35.695,403.21701,-1
990.25,668.531982,1.481,1.641,1763.5,1093.125,573.125,229,122.625,67.5,30.625,8,0.036,0.063,0.113,0.222,0.307,0.422,0.584,0.944,2.638,1.635,0.857,0.343,0.183,0.101,0.046,0.012,8.138,7.542,7.24,1.225,1.581,0.707,399.25,247.375,156.125,104.75,73.375,56.75,39.875,30.25,9.804,13.754,20.108999,19.725,18.767,28.556,27.15,33.460999,0.785,0.644,20.566,6.758,1341.625,486.375,70.75,10,3.125,0.625,0,0,421.875,606.75,502.375,219,119.5,66.875,30.625,8,49.766998,460.558014,-1
967.375,661.302979,1.463,1.653,1789.875,1279.75,834.375,382.25,200.25,98,31,7.25,0.041,0.06,0.081,0.131,0.151,0.158,0.157,0.297,2.707,1.935,1.262,0.578,0.303,0.148,0.047,0.011,7.502,7.148,6.941,9.447,9.937,1.581,229.625,133.625,90.625,66.75,50.75,41.625,35.75,27.125,41.338001,65.914001,77.447998,87.269997,93.445999,99.431,103.612999,111.398003,2.21,1.468,16.792999,0.855,1336.25,588.5,192.5,45.625,19.375,8,1.75,0.25,453.625,691.25,641.875,336.625,180.875,90,29.25,7,49.604,473.497009,-1
1184.75,803.922974,1.474,1.809,2053.75,1379.125,788,259,106,48.375,17.75,3,0.023,0.037,0.051,0.09,0.167,0.197,0.271,0.333,2.555,1.715,0.98,0.322,0.132,0.06,0.022,0.004,7.186,7.04,6.274,1.225,2.291,1.118,312.75,184,119.75,84.125,58.875,46.875,33.5,24.25,16.533001,26.961,38.657001,44.407001,50.398998,54.536999,57.945999,63.242001,0.885,0.575,20.792,3.02,2680.375,1106.875,384.5,61.125,18.125,2.125,0,0,-626.625,272.25,403.5,197.875,87.875,46.25,17.75,3,NA,581.452026,-1
950.875,663.926025,1.432,1.692,1856,1414.875,880.875,392.75,196,85.375,15.75,2,0.016,0.021,0.023,0.03,0.004,0.122,0.918,1.136,2.795,2.131,1.327,0.592,0.295,0.129,0.024,0.003,6.537,6.233,6.198,10.44,10.794,0.707,156.125,97.5,64.75,49.875,37,29.125,18.125,14.25,16.084999,23.618,38.449001,44.806999,52.082001,52.424999,53.616001,49.303001,3.027,1.712,16.870001,1.166,1288.75,447.75,121,32.125,14,5.875,1.875,0.625,567.25,967.125,759.875,360.625,182,79.5,13.875,1.375,46.001999,468.485992,-1
740,510.800995,1.449,1.467,1522.375,1010.75,528.5,188.25,87.875,45.875,16.875,8.875,0.063,0.114,0.229,0.562,0.877,1.039,1.134,1.306,2.98,1.979,1.035,0.369,0.172,0.09,0.033,0.017,10.445,9.43,8.366,1.658,2.291,0.707,230,145.5,73.75,48.875,33.5,20.625,16,10.5,50.417,60.626999,64.751999,72.526001,76.899002,77.550003,85.272003,92.356003,1.192,0.939,16.214001,1.185,1174.125,591.5,239.75,83.125,35.625,10.25,0.25,0,348.25,419.25,288.75,105.125,52.25,35.625,16.625,8.875,34.376999,452.17099,-1
766.875,529.992981,1.447,1.496,1569,1064.75,573.625,191.125,90.5,46.625,18,8.875,0.062,0.106,0.206,0.567,0.88,1.06,1.188,1.364,2.96,2.009,1.082,0.361,0.171,0.088,0.034,0.017,10.518,9.488,8.416,1.658,2.291,0.707,234.875,147,75.5,52.375,36.25,22.375,16.875,12.25,50.773998,61.473999,63.842999,69.476997,73.001999,72.975998,79.716003,87.052002,1.199,0.89,16.417999,1.245,1265.375,618.5,246.5,82.875,34.5,9.375,0.375,0,303.625,446.25,327.125,108.25,56,37.25,17.625,8.875,37.094002,513.077026,-1
919.875,635.030029,1.449,1.636,1668.5,1122.25,675.25,282,142.75,65.875,18.75,4.375,0.015,0.027,0.05,0.121,0.206,0.317,0.594,0.899,2.627,1.767,1.063,0.444,0.225,0.104,0.03,0.007,7.172,6.96,6.419,1.581,1.118,0.866,271,157.5,106.25,78.625,57.75,45.375,36.375,27.125,53.660999,81.472,95.227997,105.739998,113.320999,115.281998,113.783997,115.495003,1.344,0.838,16.219999,0.98,1231.5,475.75,112.125,15.5,5.75,1.875,0,0,437,646.5,563.125,266.5,137,64,18.75,4.375,45.924,430.467987,-1
1903.125,1275.729004,1.492,2.251,3375.75,2329.375,1392.75,482.375,211.625,105.125,45.375,14.875,0.005,0.007,0.008,0.025,0.046,0.077,0.138,0.186,2.646,1.826,1.092,0.378,0.166,0.082,0.036,0.012,7.871,7.418,7.334,7.583,1.118,6.538,463,249.875,171.625,121.375,87.75,67.125,51.5,39,3.347,9.795,4.321,7.527,9.492,11.129,12.001,16.791,1.233,0.866,27.245001,24.547001,2648.125,1129,323.25,43.375,13,3.375,0.125,0,727.625,1200.375,1069.5,439,198.625,101.75,45.25,14.875,100.169998,1056.661011,-1
791.75,528.614014,1.498,1.443,1340.125,787.625,411.625,162,92.25,48.5,23,6,0.103,0.191,0.34,0.642,0.803,0.967,1.111,1.412,2.535,1.49,0.779,0.306,0.175,0.092,0.044,0.011,9.356,6.642,6.174,1.581,3.64,3.841,318.125,162.75,103.5,74.125,60.875,50,40.75,27.125,23.577999,33.283001,28.499001,26.091,22.532,25.937,27.586,27.882999,0.891,0.654,17.042,4.176,1878,741.75,244.5,53.375,13.875,3,0,0,-537.875,45.875,167.125,108.625,78.375,45.5,23,6,NA,370.40799,-1
738.5,496.710999,1.487,1.41,1489.75,1153.5,706.875,299.25,135.75,65.375,27.375,6.25,0.055,0.077,0.12,0.244,0.438,0.603,0.868,1.483,2.999,2.322,1.423,0.602,0.273,0.132,0.055,0.013,9.051,6.753,6.388,10.308,8.155,3.775,145.625,98.875,64.75,46.125,34.25,25.25,17.25,12.25,26.618,33.619999,40.278,43.916,48.261002,57.659,67.070999,78.678001,2.097,1.417,17.524,1.309,1246.875,776.375,356.375,106.75,41.625,14.5,2.75,0.5,242.875,377.125,350.5,192.5,94.125,50.875,24.625,5.75,39.549999,413.216003,-1
908.125,599.765015,1.514,1.521,1617.875,1082.25,591.75,234.875,105.625,51.625,23.5,5.875,0.083,0.138,0.245,0.468,0.74,0.957,1.102,1.408,2.698,1.804,0.987,0.392,0.176,0.086,0.039,0.01,8.192,7.8,6.41,0.707,1.118,1.5,326.25,202.75,100.625,64.25,42.625,30,22.25,14.5,33.344002,39.765999,37.720001,38.314999,38.451,43.888,45.304001,48.844002,1.05,0.804,15.781,2.357,2101.125,922,296.875,69.375,25.125,6.625,0,0,-483.25,160.25,294.875,165.5,80.5,45,23.5,5.875,NA,518.19397,-1
859.875,566.38501,1.518,1.474,1649.375,1244.25,752.25,328.75,156.5,74.375,28.375,5.75,0.043,0.061,0.099,0.186,0.295,0.427,0.791,1.489,2.912,2.197,1.328,0.58,0.276,0.131,0.05,0.01,8.176,7.781,6.397,0.707,1.118,1.5,190.25,120.25,73.375,48.375,36.25,26.5,20.625,13.5,16.638,20.091,27.693001,33.792999,40.562,45.034,46.793999,51.801998,2.133,1.537,16.936001,1.901,2032.375,1042.125,439.75,140.375,55.625,16.75,0.125,0,-383,202.125,312.5,188.375,100.875,57.625,28.25,5.75,NA,455.296997,-1
869.125,575.637024,1.51,1.494,1693,1287.375,785.5,335.625,156.75,77.625,33.125,7,0.029,0.041,0.066,0.135,0.232,0.298,0.451,1.049,2.941,2.236,1.365,0.583,0.272,0.135,0.058,0.012,8.188,7.795,6.405,0.707,1.118,1.5,187.625,124.625,78,54.375,40.875,29.125,21.25,14.875,12.274,14.938,21.136,27.551001,32.724998,37.625999,37.342999,43.964001,2.01,1.428,16.867001,2.701,2060.125,1004.375,396,107.75,42.125,14.125,2.375,0.125,-367.125,283,389.5,227.875,114.625,63.5,30.75,6.875,NA,468.29599,-1
855,594.909973,1.437,1.596,1413.75,713.75,315.625,100.625,44.625,23,9.5,3.375,0.048,0.102,0.183,0.28,0.377,0.446,0.563,0.721,2.376,1.2,0.531,0.169,0.075,0.039,0.016,0.006,6.774,6.635,6.562,1.871,7.106,7.842,399,223.25,126.5,82.75,55,41.875,32.25,19,17.999001,22.849001,25.399,28.274,23.687,30.096001,22.35,27.545,0.353,0.278,17.339001,8.405,1129.25,431.875,102,27.75,8.875,2.375,0,0,284.5,281.875,213.625,72.875,35.75,20.625,9.5,3.375,40.374001,350.44101,-1
908.625,628.229004,1.446,1.63,1897.625,1422.625,896.875,347.75,172,86.75,34.375,6.5,0.023,0.033,0.05,0.122,0.202,0.327,0.488,1.228,3.021,2.265,1.428,0.554,0.274,0.138,0.055,0.01,8.395,8.373,8.002,0.707,0.707,1.225,255.75,160.25,104.875,77.125,53.875,41.375,31.25,24.5,6.423,10.08,12.07,12.971,19.346001,25.804001,30.357,39.890999,1.64,1.125,20.323,6.468,1409.375,539.75,48.875,0,0,0,0,0,488.25,882.875,848,347.75,172,86.75,34.375,6.5,46.512001,462.51001,-1
832.25,559.112,1.489,1.494,1543.125,1037.25,638.875,287.625,151.375,72.625,22.625,2.875,0.096,0.153,0.236,0.376,0.497,0.592,0.882,0.889,2.76,1.855,1.143,0.514,0.271,0.13,0.04,0.005,6.717,6.61,6.555,0.707,2.693,2.062,281.625,169.625,103,68.5,46.75,36,29.875,23.25,17.917,21.818001,19.506001,29.98,46.764999,57.352001,67.696999,66.044998,1.47,1.06,18.846001,3.999,1228,561.125,162.125,43.5,19,7,1.125,0,315.125,476.125,476.75,244.125,132.375,65.625,21.5,2.875,43.428001,417.449005,-1
810.875,556.044983,1.458,1.52,1463.875,982.25,627.875,286.5,150.625,71.875,22.75,2.875,0.107,0.17,0.248,0.388,0.512,0.612,0.912,0.924,2.633,1.766,1.129,0.515,0.271,0.129,0.041,0.005,6.705,6.592,6.515,0.707,2.693,2.062,252.125,130,80.5,53.625,38.375,29.875,25,19,10.85,22.013,38.921001,59.689999,81.398003,91.435997,105.067001,108.671997,1.871,1.34,19.669001,1.634,1162.125,520.375,160,43.875,19.125,7.25,1.125,0,301.75,461.875,467.875,242.625,131.5,64.625,21.625,2.875,40.916,395.442993,-1
972.25,668.000977,1.455,1.67,1982.5,1439,857.375,311.5,145.75,75.375,32.375,9.5,0.031,0.045,0.079,0.238,0.382,0.495,0.665,1.015,2.968,2.154,1.283,0.466,0.218,0.113,0.048,0.014,9.291,7.395,7.092,8.5,8.337,1.118,221.25,143.375,96,71.125,53.25,41.25,28.75,21.375,14.548,22.518999,25.539,27.042,30.32,30.662001,43.669998,47.806,1.518,1.06,21.226,3.126,4560.75,1426.75,558.625,113,40.875,15.25,4.875,1.125,-2578.25,12.25,298.75,198.5,104.875,60.125,27.5,8.375,NA,531.380005,-1
1153.375,807.200989,1.429,1.87,2024.75,1381.375,855.875,326.375,156.375,76.125,30.875,6.875,0.038,0.059,0.063,0.043,0.093,0.153,0.284,0.717,2.508,1.711,1.06,0.404,0.194,0.094,0.038,0.009,7.737,7.456,6.664,0.707,6.519,6,267.25,125.75,91.25,65.75,49,35.875,27,19.875,27.475,82.325996,109.261002,147.363998,169.436996,185.033997,203.761002,228.763,1.714,1.158,22.837,0.652,1575.125,693.25,254.25,64.125,23,6.25,0.125,0,449.625,688.125,601.625,262.25,133.375,69.875,30.75,6.875,55.362999,551.684998,-1
770,551.039978,1.397,1.58,1812.125,1455.75,906.25,367.5,182,85.75,29,4.5,0.072,0.095,0.152,0.395,0.571,0.669,0.762,1.323,3.289,2.642,1.645,0.667,0.33,0.156,0.053,0.008,7.43,7.287,6.512,0.707,15.042,15.403,145.125,103.75,80.875,63.875,48.75,35.5,26,19.125,58.426998,74.206001,84.889999,93.797997,104.93,116.112999,131.319,151.274994,2.25,1.342,20.811001,0.721,1439,901.625,428.75,144.625,60.5,19.875,2.25,0,373.125,554.125,477.5,222.875,121.5,65.875,26.75,4.5,37.999001,395.459991,-1
900.125,618.71698,1.455,1.608,1751.625,1303.75,802.875,309,150.375,76.125,27.125,2.625,0.039,0.056,0.083,0.219,0.34,0.42,0.578,0.594,2.831,2.107,1.298,0.499,0.243,0.123,0.044,0.004,6.814,6.573,6.509,13.91,5.025,10.805,206,127,82.625,62.25,46.75,36.875,26,20.625,20.690001,38.102001,62.208,76.708,88.205002,93.059998,102.182999,112.014999,1.82,1.223,20.273001,1.126,1250.25,485.125,108.875,16.625,6,1.875,0,0,501.375,818.625,694,292.375,144.375,74.25,27.125,2.625,45.825001,454.527008,-1
987.375,670.153015,1.473,1.652,1850.5,1269.375,728.875,271.25,132.75,66.375,22.375,1.5,0.048,0.079,0.119,0.204,0.297,0.368,0.533,0.778,2.761,1.894,1.088,0.405,0.198,0.099,0.033,0.002,6.429,6.348,6.079,14.169,15.281,4.272,314.875,199.625,118.25,78.75,53.375,41,27.5,21.125,19.955999,22.76,35.646999,55.035,79.946999,83.244003,112.712997,121.896004,1.123,0.843,20.57,2.671,1391.125,536.25,84.125,13.75,5.5,1.875,0,0,459.375,733.125,644.75,257.5,127.25,64.5,22.375,1.5,51.729,488.588013,-1
798,547.27002,1.458,1.509,1663.125,1280.875,791.875,309.375,154.375,75,23.75,2.125,0.045,0.062,0.098,0.276,0.412,0.476,0.565,0.571,3.039,2.34,1.447,0.565,0.282,0.137,0.043,0.004,6.803,6.576,6.21,13.91,9.937,5.025,179.875,120.625,80.125,60,45,35.25,25,20.125,19.707001,30.546,52.164001,65.68,75.498001,78.391998,83.849998,86.091003,1.927,1.25,18.500999,1.269,1262.875,634.75,230,65.875,27.125,7.75,0,0,400.25,646.125,561.875,243.5,127.25,67.25,23.75,2.125,42.069,412.48999,-1
897.375,603.080994,1.488,1.552,1527.75,919.75,552.875,277.125,161,97.75,52.75,22.125,0.071,0.129,0.204,0.326,0.437,0.54,0.638,0.749,2.533,1.525,0.917,0.46,0.267,0.162,0.087,0.037,8.387,7.892,7.869,0.866,4.555,4.899,318.75,176.375,84.25,47.125,27.125,22.625,12.75,10,19.415001,26.448,31.593,43.893002,60.98,63.207001,74.601997,71.818001,1.911,2.074,18.205999,1.655,1150.125,369.75,61.125,11.875,4.875,1.5,0.375,0,377.625,550,491.75,265.25,156.125,96.25,52.375,22.125,46.450001,435.503998,-1
765.625,524.853027,1.459,1.477,1355.625,854.375,512.75,241.25,139.5,78.75,41.875,16,0.133,0.228,0.365,0.629,0.857,1.083,1.191,1.322,2.583,1.628,0.977,0.46,0.266,0.15,0.08,0.03,8.853,8.836,8.502,0.866,6.671,6.576,256.625,147.5,72,43.875,30,25.5,18.75,16.5,35.662998,53.731998,76.810997,97.723,131.929001,141.292007,147.337997,150.078003,1.938,1.795,16.860001,0.74,1019.5,378.375,96,23.625,8.75,2.375,0,0,336.125,476,416.75,217.625,130.75,76.375,41.875,16,38.688,372.445007,-1
1258.625,837.442993,1.503,1.811,1920,1130.875,685.875,292.375,150.625,73.125,24.125,5.375,0.051,0.099,0.151,0.247,0.338,0.408,0.43,0.572,2.293,1.35,0.819,0.349,0.18,0.087,0.029,0.006,7.28,7.114,6.791,8.746,8.382,1.118,310.375,151.875,77.625,51.125,34.75,28.375,23.625,19.125,23.792,27.552,9.133,22.598,50.271,64.903999,83.529999,103.198997,1.94,1.43,21.542,6.817,1480.25,510.375,102.5,16.125,6.5,1.625,0,0,439.75,620.5,583.375,276.25,144.125,71.5,24.125,5.375,63.625,588.708984,-1
754,525.549988,1.435,1.503,1427,959.25,548.125,173.875,74.375,35.5,12.875,1.75,0.04,0.067,0.083,0.044,0.189,0.316,0.676,0.847,2.715,1.825,1.043,0.331,0.142,0.068,0.024,0.003,7.191,5.97,5.939,8.916,7.583,11.225,224.125,129.875,81.625,63.625,43.5,33,25.25,19,17.979,19.733,13.994,16.062,18.176001,23.747,32.117001,47.797001,0.911,0.558,16.552,8.063,1160.125,524.375,168.125,37,12.875,2.25,0,0,266.875,434.875,380,136.875,61.5,33.25,12.875,1.75,38.858002,391.257996,-1
683.125,466.03299,1.466,1.385,1395.125,1002.125,572.75,226,121,60.625,25.375,6.25,0.065,0.097,0.163,0.346,0.512,0.718,1.036,1.725,2.994,2.15,1.229,0.485,0.26,0.13,0.054,0.013,9.206,6.637,6.407,1.581,8.155,8.062,200.25,130.625,90.375,66.75,52.625,42.5,34,24.125,18.927,23.226,24.458,26.847,25.719,29.495001,28.049,34.16,1.339,0.908,16.929001,3.592,1192.5,739.25,335.375,102.5,43.375,15.75,3.125,0,202.625,262.875,237.375,123.5,77.625,44.875,22.25,6.25,36.534,343.34201,-1
1029.25,698.51001,1.473,1.687,1771.125,1196.625,706.375,289.875,148.375,69.375,21,6.375,0.008,0.01,0.007,0.035,0.078,0.12,0.381,0.578,2.536,1.713,1.011,0.415,0.212,0.099,0.03,0.009,8.013,7.143,6.671,1.225,15.124,14.637,244.875,136.375,88.625,63,47.125,38.75,29.875,22.375,18.332001,27.306,29.136,33.803001,42.076,47.363998,53.098999,59.238998,1.674,1.101,20.386,2.578,1321.625,486.25,99.25,15.25,5.875,1.75,0,0,449.5,710.375,607.125,274.625,142.5,67.625,21,6.375,53.500999,486.571991,-1
737.75,497.723999,1.482,1.415,1524.625,1207.25,746.5,304.75,136.5,65.25,26.625,6.25,0.054,0.073,0.113,0.232,0.423,0.594,0.891,1.497,3.063,2.426,1.5,0.612,0.274,0.131,0.053,0.013,9.054,6.769,6.742,10.308,10.308,1,128.125,88.375,63.375,46.25,34.25,24.875,17.125,12.375,36.265999,44.368999,43.804001,45.317001,50.118,60.902,69.665001,80.307999,2.154,1.411,18.114,1.188,1274.875,801.375,368.5,113.75,43.875,15,2.75,0.5,249.75,405.875,378,191,92.625,50.25,23.875,5.75,39.549999,413.216003,-1
823.25,577.158997,1.426,1.584,1529.625,1007.875,587,246.375,132.125,71.875,29.625,7.25,0.036,0.057,0.101,0.208,0.338,0.525,0.99,1.291,2.65,1.746,1.017,0.427,0.229,0.125,0.051,0.013,8.053,7.451,7.118,1.225,1.581,0.707,267.25,143.875,94.625,66.5,51.625,42.375,29.875,22.25,10.605,13.181,27.381001,34.234001,46.888,47.861,65.721001,75.403999,1.396,1.081,19.118999,3.18,1140.125,392,85.5,12.75,4.75,2.125,0.5,0.125,389.5,615.875,501.5,233.625,127.375,69.75,29.125,7.125,39.183998,377.399994,-1
899.75,621.703979,1.447,1.62,1544.25,978.125,562.625,231.625,122.125,65.875,25.875,7,0.036,0.061,0.089,0.181,0.284,0.443,0.85,1.128,2.484,1.573,0.905,0.373,0.196,0.106,0.042,0.011,8.057,7.456,7.111,1.225,1.581,0.707,281.125,143.5,96.75,71.25,53,44.125,29.875,22.375,6.239,9.503,18.704,28.181999,31.580999,35.082001,42.102001,49.726002,1.262,0.925,19.311001,4.935,1149.375,384.625,78.125,12.125,4.25,1.875,0.375,0,394.875,593.5,484.5,219.5,117.875,64,25.5,7,43.765999,407.470001,-1
969,663.005981,1.462,1.657,1832.125,1252.75,713.75,285.75,145.625,75.25,28.625,7.875,0.038,0.059,0.089,0.159,0.229,0.339,0.664,0.935,2.763,1.889,1.077,0.431,0.22,0.113,0.043,0.012,8.113,7.514,7.225,1.225,1.581,0.707,321.375,199.375,141.125,108,82.25,67.5,47.75,34.625,26.521999,41.970001,63.291,81.695,91.128998,97.028999,113.438004,115.471001,1.032,0.697,22.025999,1.909,1358.625,502.375,96.25,12.625,4.5,1.875,0.375,0,473.5,750.375,617.5,273.125,141.125,73.375,28.25,7.875,48.130001,454.485992,-1
974.5,669.844971,1.455,1.673,1713.625,1141.125,667,290.25,153.875,84,34,9.375,0.02,0.032,0.061,0.128,0.206,0.321,0.627,0.775,2.558,1.704,0.996,0.433,0.23,0.125,0.051,0.014,8.098,7.5,7.207,1.225,1.581,0.707,272.75,160,103,72,55.125,46.25,31.5,23.75,9.458,15.911,24.832001,33.287998,40.539001,42.358002,50.638,54.612999,1.494,1.167,19.808001,3.35,1272.375,438.25,89,12.625,4.5,1.875,0.375,0,441.25,702.875,578,277.625,149.375,82.125,33.625,9.375,48.75,459.502014,-1
861.25,601.075989,1.433,1.609,1501.875,971.875,565.375,235,125.875,68.375,27.125,6.625,0.021,0.034,0.062,0.143,0.252,0.417,0.855,1.204,2.499,1.617,0.941,0.391,0.209,0.114,0.045,0.011,8.059,7.452,7.126,1.225,1.581,0.707,256.75,140.125,86.5,62.875,49.375,41.25,28.75,21.125,3.629,8.148,14.251,19.320999,30.264,33.445999,47.068001,54.136002,1.455,1.087,18.566,5.804,1111.25,367.75,77.25,12.625,4.5,1.875,0.375,0,390.625,604.125,488.125,222.375,121.375,66.5,26.75,6.625,41.348999,393.442993,-1
950,643.252991,1.477,1.615,1591.625,990.125,569.5,237.625,127.75,70.25,29.25,7.625,0.021,0.036,0.052,0.112,0.194,0.339,0.717,1.035,2.474,1.539,0.885,0.369,0.199,0.109,0.045,0.012,8.119,7.533,7.276,1.225,1.581,0.707,299.5,158.125,92,63.25,47.375,39,26.75,20.5,6.553,7.311,19.792999,25.660999,35.637001,34.505001,42.884998,45.722,1.389,1.111,18.882999,4.085,1190.75,390.625,80.375,12,4.125,1.875,0.375,0,400.875,599.5,489.125,225.625,123.625,68.375,28.875,7.625,46.854,435.523987,-1
1017.625,698.671997,1.457,1.706,1742,1067,582.625,242.5,131.25,72.125,29.75,7.375,0.026,0.049,0.079,0.133,0.189,0.296,0.61,0.898,2.493,1.527,0.834,0.347,0.188,0.103,0.043,0.011,8.064,7.46,7.125,1.225,1.581,0.707,361.25,209.375,121.625,81.75,59.625,50.25,34.125,26.125,25.844999,34.751999,34.358002,37.146999,38.018002,44.014,54.672001,68.468002,1.079,0.882,21.063999,3.058,1302,435.25,72.25,11.75,3.875,1.625,0.375,0,440,631.75,510.375,230.75,127.375,70.5,29.375,7.375,49.948002,457.529999,-1
936.375,638.440002,1.467,1.62,1708.25,1129.25,632.25,242.75,122.5,67,27.375,7.5,0.027,0.041,0.064,0.133,0.223,0.367,0.745,1.026,2.676,1.769,0.99,0.38,0.192,0.105,0.043,0.012,8.104,7.506,7.213,1.225,1.581,0.707,264,160.75,103.375,74.5,56.875,47.375,33.625,24.75,8.513,16.16,29.004,39.970001,49.962002,54.042999,70.084999,75.958,1.185,0.899,19.884001,3.399,1248.75,436.875,91.75,12.75,4.625,2,0.5,0,459.5,692.375,540.5,230,117.875,65,26.875,7.5,46.187,447.466003,-1
909,641.778992,1.416,1.682,1616.5,1128.625,684.25,314.875,169.125,91.5,39.5,10.625,0.031,0.05,0.091,0.183,0.272,0.407,0.724,0.878,2.519,1.759,1.066,0.491,0.264,0.143,0.062,0.017,8.023,7.42,7.247,1.225,5.612,4.899,224.75,118.875,71.875,51.375,39.5,32.5,21.5,15.875,24.09,46.636002,65.499001,69.698997,74.244003,77.058998,89.599998,101.017998,2.353,1.781,17.475,0.838,1180.25,390.25,82.75,13.25,5.125,2.375,0.625,0.375,436.25,738.375,601.5,301.625,164,89.125,38.875,10.25,42.846001,425.44101,-1
787.625,526.80603,1.495,1.444,1532.75,1128.375,685.875,286.5,142.125,64.5,24.5,6.25,0.047,0.07,0.101,0.19,0.307,0.609,1.179,1.508,2.91,2.142,1.302,0.544,0.27,0.122,0.047,0.012,9.084,6.658,6.46,1.581,8.155,8.062,209.375,133.875,78.875,55.25,44.875,36.25,29.5,21,20.665001,23.127001,23.219999,30.228001,38.125,44.702999,50.658001,46.405998,1.802,1.167,17.309999,2.905,1953.25,992.375,471,158.75,66,23,1.875,0,-420.5,136,214.875,127.75,76.125,41.5,22.625,6.25,NA,405.841003,-1
939,611.68103,1.535,1.515,1712.75,1239.375,707.25,284.75,130.75,63.125,26.875,5.875,0.05,0.075,0.129,0.261,0.427,0.581,0.819,1.461,2.8,2.026,1.156,0.466,0.214,0.103,0.044,0.01,8.197,7.807,6.409,0.707,1.118,1.5,245.5,159.125,92.375,62.125,47.25,34.5,26.5,17.375,19.448999,22.912001,24.576,29.174,34.487999,40.935001,44.108002,48.375999,1.415,1.016,17.702,3.037,4415.5,1294,428.875,81.5,30.375,8.75,0.25,0,-2702.75,-54.625,278.375,203.25,100.375,54.375,26.625,5.875,NA,491.334015,-1
1062.125,694.301025,1.53,1.62,1485.5,739.25,343.75,125.125,63.5,31.375,14.375,3.875,0.042,0.094,0.186,0.334,0.448,0.556,0.595,0.656,2.14,1.065,0.495,0.18,0.091,0.045,0.021,0.006,6.939,6.915,6.462,0.866,0.707,1.118,416,226,101.125,59.25,38.375,30,23.625,18.5,15.736,25.976,47.736,67.551003,84.872002,94.030998,97.081001,115.092003,0.628,0.53,21.805,2.639,1197.125,375.25,40.75,0,0,0,0,0,288.375,364,303,125.125,63.5,31.375,14.375,3.875,55.612,479.627991,-1
846.375,576.088989,1.469,1.536,1493,994.25,628.625,286.375,151.375,72.5,22.75,2.875,0.097,0.156,0.23,0.362,0.478,0.571,0.854,0.861,2.592,1.726,1.091,0.497,0.263,0.126,0.039,0.005,6.726,6.627,6.596,0.707,2.693,2.062,267.125,131.125,86.125,55,39.375,31,25.25,19,10.021,18.539,29.934,53.006001,76.063004,83.939003,100.606003,105.393997,1.758,1.318,19.549999,2.2,1189.25,530.5,161.125,43.625,19.125,7.125,1.125,0,303.75,463.75,467.5,242.75,132.25,65.375,21.625,2.875,42.750999,409.470001,-1
